spotify_id,name,followers,popularity,genres
1HsQw7SuwmxSH4r2aqF9DB,İkiye On Kala,1026782.0,58,['turkish rock']
3zSMaWnvUzyNlOW0Tj2s4N,SCRUBB,570016.0,50,"['thai indie pop', 'thai indie rock', 'thai pop']"
5HcunTidTUrOaf8V0iJcvl,Nusrat Fateh Ali Khan,3799249.0,63,"['indian fusion', 'pakistani folk', 'qawwali', 'sufi', 'world']"
0fM3rWsshliRFUmJlBP6QZ,El Barrio,1064340.0,60,"['flamenco urbano', 'pop flamenco', 'rock andaluz', 'rumba', 'spanish pop']"
4FpJcNgOvIpSBeJgRg3OfN,Orelsan,1934043.0,68,"['french hip hop', 'old school rap francais', 'rap conscient']"
41qil2VaGbD194gaEcmmyx,Will Smith,849859.0,67,"['dance pop', 'hip hop', 'pop rap']"
11TplWqOPQBTmg2eiSLt1m,Tiziano Ferro,1908976.0,63,['italian adult pop']
1BhWF9W2PngtPSyobKg0rP,Pia Mia,1793543.0,61,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']"
6wmETiZFS8CviwUTaeoVgf,Guri,664380.0,57,"['desi hip hop', 'desi pop', 'doujin', 'punjabi pop']"
1MD1SEYZh3dbCa2M7YVjPg,Hnos Yaipen,443314.0,50,"['cumbia peruana', 'pop peruano']"
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,4138298.0,75,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']"
2cCUtGK9sDU2EoElnk0GNB,The National,1408590.0,66,"['indie rock', 'modern rock']"
5ttV0N9HvMH3KLqNKcS2M0,Rosana,747387.0,61,"['cantautor', 'latin pop', 'mexican pop', 'musica canaria', 'spanish pop']"
0IiR4LJwslf6HBSdk9W3Dg,Angham,1067068.0,42,"['arab pop', 'classic arab pop', 'egyptian pop']"
1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,5611772.0,71,"['desi pop', 'filmi', 'modern bollywood']"
1LFKKuzn302wp15dYH28id,Tammy Wynette,503459.0,53,"['country', 'country dawn', 'country rock', 'nashville sound']"
07QEuhtrNmmZ0zEcqE9SF6,Owl City,2259228.0,69,"['indietronica', 'pop', 'pop rock']"
19i93sA0D7yS9dYoVNBqAA,thasup,1770833.0,73,"['italian hip hop', 'italian pop', 'trap italiana']"
1mvpEXClANunyiHFtAXCxt,MC Rick,1205145.0,63,"['funk bh', 'funk carioca', 'funk mtg', 'funk ostentacao']"
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,12205071.0,75,"['dance pop', 'pop', 'pop rap', 'urban contemporary']"
6JrR3zrG0NQiXb9N9XSyGb,Cocktail,575493.0,49,"['thai pop', 'thai rock']"
3o2dn2O0FCVsWDFSh8qxgG,Sabaton,1664867.0,72,"['metal', 'power metal', 'swedish metal', 'swedish power metal']"
20s0P9QLxGqKuCsGwFsp7w,Mario,2849021.0,65,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
5p1D7KgsRRcS9gpQyRARrL,Peter Manjarrés,667243.0,49,"['musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']"
6MF9fzBmfXghAz953czmBC,Taio Cruz,2147305.0,69,"['dance pop', 'pop', 'pop rap']"
1r4hJ1h58CWwUQe3MxPuau,Maluma,32165351.0,84,"['reggaeton', 'reggaeton colombiano', 'trap latino']"
0WI8OfWCRvK4nGHmKfFQmd,Alex Zurdo,1336082.0,64,"['latin christian', 'rap cristiano', 'reggaeton cristiano']"
3A9B6c1CrSPauiOblw7pWz,Nico Santos,612919.0,63,['german pop']
1kNQXvepPjaPgUfeDAF2h6,You Me At Six,694639.0,59,"['modern alternative rock', 'modern rock', 'pop punk', 'rock']"
3gk0OYeLFWYupGFRHqLSR7,Showtek,457392.0,62,"['classic hardstyle', 'edm', 'electro house', 'euphoric hardstyle', 'pop dance', 'progressive electro house']"
0SdiiPkr02EUdekHZJkt58,Hanson,417711.0,60,"['boy band', 'dance pop', 'pop rock']"
4rUyBlggM5tZUH5QZn9ZuO,Silvio Rodríguez,1167755.0,63,"['cantautor', 'latin alternative', 'nueva cancion', 'rock en espanol', 'trova']"
3btzEQD6sugImIHPMRgkwV,Wolf Alice,565828.0,61,"['art pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']"
2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,3671299.0,69,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']"
0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,445455.0,45,['opm']
49eo9xE4yGzJLWkOndiODs,Deichkind,574524.0,55,"['german pop', 'german rock', 'hamburg hip hop']"
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,5798872.0,70,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']"
2Cusk8DpjH8r3BDvuN3ufo,Ümit Besen,487823.0,49,"['arabesk', 'turkish folk', 'turkish pop']"
1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,1308658.0,63,"['alternative rock', 'double drumming', 'indie rock', 'modern rock', 'rock', 'washington indie']"
7kZTWx6cRLc0TSRPq1XBMP,DECO*27,531888.0,58,"['anime rock', 'j-pixie', 'vocaloid']"
2IiSMrjpXiteqhISWXkdUG,Sibel Can,1175708.0,56,"['arabesk', 'turkish folk', 'turkish pop']"
5bWUlnPx9OYKsLiUJrhCA1,Jon Z,4671457.0,70,"['reggaeton', 'reggaeton flow', 'trap latino']"
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,8025041.0,77,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']"
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,3514446.0,71,"['contemporary country', 'country', 'country road']"
1DFr97A9HnbV3SKTJFu62M,Motörhead,3352115.0,65,"['album rock', 'hard rock', 'metal', 'rock', 'speed metal']"
3cNwyF5SboOs9icz2XyotE,Mustafa Ceceli,1209604.0,64,"['karadeniz pop', 'turkish pop', 'turkish trap pop']"
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,4558498.0,81,"['bedroom pop', 'pop']"
21E3waRsmPlU7jZsS13rcj,Ne-Yo,7403363.0,77,"['dance pop', 'pop', 'urban contemporary']"
5AboYJAlMb9FGadTTDKRoN,Ebru Gündeş,1780697.0,62,"['arabesk', 'turkish folk', 'turkish pop']"
6XmHtVhgpE33VHFEp2V1P8,Playa Limbo,1640426.0,58,"['latin arena pop', 'latin pop', 'mexican pop', 'ranchera']"
3977Z9BZCFbJQYwdIdVwgc,Tagne,541783.0,55,"['moroccan pop', 'rap maroc']"
2P3cjUru4H3fhSXXNxE9kA,Blackstreet,673614.0,62,"['boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']"
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,568607.0,66,"['hollywood', 'show tunes']"
5ISjkNS17JpCwiFtW80lpV,Seeed,767309.0,61,"['german pop', 'german reggae']"
374NOHOFF57pYs9QOhuKJq,Sammy Simorangkir,500427.0,59,['indonesian pop']
25IG9fa7cbdmCIy3OnuH57,The Chicks,1292870.0,67,"['country', 'country dawn', 'pop']"
630wzNP2OL7fl4Xl0GnMWq,BABYMETAL,1210025.0,62,"['comic metal', 'idol rock', 'j-metal', 'kawaii metal']"
41gFAk6ZyYdt7Q1Ir4cbH0,Mont,491492.0,50,['latin viral pop']
5WgRuO0mhM36NFoapzpWBH,Rashid,642654.0,52,"['brazilian hip hop', 'brazilian rock', 'pop rap brasileiro', 'r&b brasileiro']"
6EB8VE9f7Ut6NOgviN6gDW,Dawid Podsiadło,1590500.0,67,"['polish pop', 'talent show']"
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,449782.0,75,"['dark clubbing', 'destroy techno']"
7rkW85dBwwrJtlHRDkJDAC,NAV,3076713.0,79,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']"
7lIVjtsgz0y1oRQFBAVNzq,Mayonnaise,927090.0,56,"['opm', 'pinoy rock']"
7unNuvk3OEqGmegHTaxRA9,JUDY AND MARY,578762.0,51,"['anime', 'classic j-pop', 'j-pop', 'j-poprock', 'j-rock']"
7CSVCLVcIfpaNCQh7BxqKN,Jikustik,490818.0,49,"['indonesian pop', 'indonesian pop rock']"
5dCvSnVduaFleCnyy98JMo,HEIZE,1026073.0,60,"['k-pop', 'korean pop', 'korean r&b']"
0IpLJsvZHA1op1pw8GAoPu,Valesca Popozuda,732936.0,42,"['funk carioca', 'funk das antigas', 'funk pop']"
7CajNmpbOovFoOoasH2HaY,Calvin Harris,22819977.0,85,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
3ZGr7nQBXDU2WhyXgRVbt0,Sticky Fingers,916073.0,66,"['australian reggae fusion', 'reggae fusion']"
0MEchSWR9pJvw1S5CV3Kuk,Rainie Yang,569929.0,53,"['mandopop', 'taiwan pop']"
4ETSs924pXMzjIeD6E9b4u,Surfaces,866449.0,71,"['bedroom soul', 'pop']"
2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,1092760.0,59,"['axe', 'funk carioca', 'pagode', 'pop nacional']"
7H6dkUChT5EoOQtUVMg4cN,Hunter Hayes,1160010.0,60,"['contemporary country', 'country', 'country road', 'neo mellow', 'pop', 'post-teen pop']"
18CJ8k3h2Rggioow01dlwP,Cassper Nyovest,799976.0,48,"['afro soul', 'kasi rap', 'south african hip hop', 'south african pop', 'south african trap']"
2mJOGcLR3aCHkM1uAF93or,DREAMS COME TRUE,1257556.0,57,"['classic j-pop', 'j-pop']"
2RQ8NtUmg5y6tfbvCwX8jI,Kenan Doğulu,853621.0,59,['turkish pop']
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,16868785.0,87,"['dance pop', 'pop', 'r&b']"
2TjgzYcbTdsZjbT9OItIeB,"Héctor ""El Father""",515448.0,64,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']"
3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,1004839.0,63,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']"
6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,2423199.0,76,"['punjabi hip hop', 'punjabi pop']"
3wOsYKZM0zcKNasi3I7fP4,Mahalini,2230915.0,70,['indonesian pop']
6nfDaffa50mKtEOwR8g4df,GOT7,6140040.0,63,"['k-pop', 'k-pop boy group']"
1Rpp9XZ2UUDmW81JvQP1at,MC Gustta,976790.0,47,['funk carioca']
7FsRH5bw8iWpSbMX1G7xf1,Joan Sebastian,7394478.0,75,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera']"
2osoVujXgV0PA8lhqDKYFw,Callejeros,1591898.0,61,"['argentine rock', 'cumbia villera', 'latin alternative', 'rock en espanol']"
0i5iO6icb7kxg48thi9gBM,Manuel Medrano,2189980.0,66,"['colombian pop', 'latin pop']"
70Ya7DKJEo20SAkxjirYnu,Zakkum,860890.0,59,"['turkish pop', 'turkish rock']"
31lnFZEM6ysvjOx59VyxRE,Krept & Konan,441935.0,58,"['grime', 'uk hip hop']"
1bZNv4q3OxYq7mmnLha7Tu,Fito Paez,1316269.0,64,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']"
5miyPYjh5EcpOSqloDJPID,Ramy Gamal,671904.0,43,"['arab pop', 'egyptian pop']"
3lY9Fxceu60W1rbon7PkuF,Omar Montes,466030.0,71,"['flamenco urbano', 'urbano espanol']"
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,7034241.0,82,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']"
0pWR7TsFhvSCnbmHDjWgrE,Creepy Nuts,463145.0,65,['j-pop']
4TAoP0f9OuWZUesao43xUW,Mr Eazi,877884.0,65,"['afro dancehall', 'afropop', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall']"
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,7909088.0,82,"['melodic rap', 'rap', 'trap']"
4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,3188387.0,73,"['argentine rock', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'ska argentino']"
4vOycwLXdkMMzpZW04VW5m,Tito Nieves,1153188.0,60,"['salsa', 'salsa puertorriquena', 'tropical']"
0llYwFIMgF9Jzmp4ZY7wbr,KOBUKURO,1156361.0,52,"['j-pop', 'j-poprock', 'j-rock']"
4BFLElxtBEdsdwGA1kHTsx,ElGrandeToto,1540167.0,62,"['arabic hip hop', 'moroccan pop', 'rap maroc']"
1H1zBr7TXFwTwsHU5kX9gW,OG Buda,432039.0,61,"['russian drill', 'russian hip hop', 'russian trap']"
2N19kPGlqKY8GiyE4DkAtp,Little Glee Monster,715108.0,53,"['j-pop', 'j-pop girl group']"
6JBGaRYIWS7fzKP0qGgZve,Crecer German,1461440.0,54,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno']"
37M5pPGs6V1fchFJSgCguX,FINNEAS,1742072.0,70,"['alt z', 'electropop', 'la indie', 'pop']"
4ko6Ysxtvx9EY9GEFslrIz,Suprême NTM,431323.0,51,"['french hip hop', 'french reggae', 'old school rap francais', 'rap conscient']"
4LLpKhyESsyAXpc4laK94U,Mac Miller,7958058.0,83,"['hip hop', 'pittsburgh rap', 'rap']"
0IVBT8qQNwvHLzOJL6kGpE,Oriente,1234278.0,56,['brazilian hip hop']
28y6CyJNkGNjJQKrlx4AmN,HRVY,1570700.0,64,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
0rasA5Z5h1ITtHelCpfu9R,Paul Kalkbrenner,1080757.0,63,"['electronica', 'german techno', 'leipzig electronic', 'minimal techno', 'tech house']"
1km0R7wy712AzLkA1WjKET,Biffy Clyro,689250.0,60,"['modern rock', 'rock', 'scottish rock']"
6RQyog3L4JlA8t8Bf56otE,Potato,646146.0,46,"['thai pop', 'thai rock']"
1Bp5RHQ2K9k986YoxNvACB,Perera DJ,697233.0,52,"['funk carioca', 'funk ostentacao', 'funk paulista']"
6RTC1abMgBC7Krg6qJQHJh,Duman,4176948.0,66,"['anadolu rock', 'karadeniz turkuleri', 'turkish alternative', 'turkish alternative rock', 'turkish rock']"
0YqeL4iGLLNiwRXZvew1TM,Larry,598343.0,56,"['french hip hop', 'pop urbaine', 'rap francais']"
43O3c6wewpzPKwVaGEEtBM,My Morning Jacket,495268.0,56,"['alternative rock', 'blues rock', 'indie folk', 'indie rock', 'jam band', 'louisville indie', 'melancholia', 'modern rock', 'new americana', 'rock', 'roots rock', 'stomp and holler']"
5CiGnKThu5ctn9pBxv7DGa,benny blanco,995604.0,77,"['dance pop', 'electropop', 'pop', 'pop rap']"
3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,1594672.0,62,"['alt z', 'art pop', 'dance pop', 'electropop', 'indie pop', 'indie poptimism', 'pop', 'post-teen pop']"
6eXZu6O7nAUA5z6vLV8NKI,Little Simz,605345.0,61,"['alternative r&b', 'escape room', 'trap queen']"
4zCH9qm4R2DADamUHMCa6O,Anirudh Ravichander,12592048.0,83,"['desi hip hop', 'filmi', 'tamil hip hop']"
7BMccF0hQFBpP6417k1OtQ,Action Bronson,722587.0,63,"['alternative hip hop', 'east coast hip hop', 'escape room', 'hip hop', 'nyc rap', 'queens hip hop', 'rap', 'southern hip hop', 'underground hip hop']"
5Jm4syNxe3BMFMlgPajszM,Julien Bam,423173.0,62,['german viral rap']
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,49387909.0,93,"['canadian contemporary r&b', 'canadian pop', 'pop']"
6Ip8FS7vWT1uKkJSweANQK,Dave,2522636.0,76,['uk hip hop']
2QDHxmDObOuv9MCeBYiFtq,Ceg,599456.0,57,"['new school turkce rap', 'turkish hip hop', 'turkish trap']"
2QM5S4yO6xHgnNvF0nbZZq,SEULGI,473873.0,48,['k-pop']
1bAftSH8umNcGZ0uyV7LMg,Duki,6862156.0,84,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']"
1lMEWvvUlwzQ5OKB4w1HTn,Perdenin Ardındakiler,722972.0,62,['turkish alt pop']
3YbOSxo85kla7RID8ugnW3,Los Temerarios,2818406.0,74,"['grupera', 'musica mexicana']"
2UHBgxDvOBaIY7hQ8CEAmW,Anneth,811190.0,51,['indonesian pop']
5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,454278.0,62,"['atl hip hop', 'neo soul']"
6tkyhGe9hGI3Lcfo4gVh6Z,ChocQuibTown,625649.0,56,"['colombian hip hop', 'colombian pop', 'colombian rock', 'latin alternative', 'latin pop', 'reggaeton colombiano', 'salsa choke', 'tropical']"
73wqUOsgp2DZd4IAmf48Gn,Cengiz Kurtoğlu,798389.0,55,"['arabesk', 'turkish pop']"
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,3981889.0,82,"['australian hip hop', 'pop']"
1mpOD8ZwHnbsryIuXWq0R1,Zeynep Bastık,1608309.0,68,['turkish pop']
7n2Ycct7Beij7Dj7meI4X0,TWICE,14818846.0,82,"['k-pop', 'k-pop girl group']"
1lB3I3SI30v2ZOpR4XQqzJ,Gambi,1012654.0,64,"['french hip hop', 'pop urbaine', 'rap francais']"
32YGQsNtuwyobFFnn8ikpe,Hijos De Barron,520164.0,59,"['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno']"
2vRToyl7mxoVbwwSsRBXAM,Letto,667287.0,53,"['indonesian pop', 'indonesian pop rock']"
2ht3wxeT69CzyKFChNnNAB,Big Boi,400824.0,56,"['alternative hip hop', 'atl hip hop', 'dirty south rap', 'hip hop', 'southern hip hop']"
49tQo2QULno7gxHutgccqF,LANY,4973786.0,74,"['la pop', 'pop']"
5cYJYBMg1n71v7cvthr1SO,The Itchyworms,1055799.0,57,"['opm', 'pinoy rock']"
264nbMzGPSkDZqTY8nXwCG,Tommy Torres,862342.0,61,"['latin pop', 'puerto rican pop']"
03E7w8NrBr4lNCK33TQyil,Keyakizaka46,588149.0,51,"['j-idol', 'j-pop', 'j-pop girl group']"
0IdAjS2LRieBR3gzoazdAw,MIN,794297.0,52,['v-pop']
57A85GCAJn0reNAez6Hswt,Naif,606016.0,60,"['indonesian indie', 'indonesian pop']"
7plUpXSFcSJUZSiZAoXqr1,Ximena Sariñana,1288335.0,64,"['latin alternative', 'latin pop', 'latin rock', 'mexican pop']"
2SeRP5iAIhVec4azKHJzjX,INSTASAMKA,823321.0,60,"['russian hip hop', 'zhenskiy rep']"
06RrXcTszCm5il0HKCD3Dh,K-Clique,652998.0,42,"['lagu sabahan', 'malay rap', 'malaysian pop']"
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,2177650.0,67,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
6QtJ6BVdj43aDpgjnVp2tY,Mohammed Irfan,1192703.0,60,"['desi pop', 'filmi', 'modern bollywood']"
59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,11280023.0,77,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
3rfM2cGqF6DB0kUyytMkXx,Orochi,2175715.0,71,"['brazilian hip hop', 'funk carioca']"
6KQWWzFLPQbqomJrieHAW5,Tokyo Incidents,670927.0,53,"['anime', 'j-pop', 'j-rock']"
74eX4C98E4FCrAMl39qRsJ,Theory of a Deadman,1830830.0,63,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rap rock']"
1iJrQKRh5aJnp6cG5lpITr,Khontkar,825953.0,56,"['new school turkce rap', 'turkish hip hop', 'turkish trap', 'turkish trap pop']"
30fEdZPXgWfC4sNttcyB3C,La Renga,1311441.0,62,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']"
4IZLJdhHCqAvT4pjn8TLH5,Jme,413443.0,57,"['grime', 'instrumental grime', 'uk hip hop']"
57n1OF36WvtOeATY6WQ6iw,Digga D,571229.0,67,"['aussie drill', 'london rap', 'melodic drill']"
3mOd9j63D2DAPnOzQBJhQJ,CD9,725570.0,49,"['latin arena pop', 'latin viral pop', 'mexican pop']"
5j21TGkrNEAJe3gG9VlS34,Shindy,843430.0,64,['german hip hop']
0FUsrstJwmg4WVHQMTYuUA,Şehinşah,1246146.0,63,"['turkish hip hop', 'turkish trap']"
2VSHKHBTiXWplO8lxcnUC9,GAYLE,522019.0,71,['modern alternative pop']
3YwqjMyrRfuixi2pbgTGCE,Heuss L'enfoiré,1252517.0,64,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']"
0vR2qb8m9WHeZ5ByCbimq2,Reik,7580514.0,78,"['latin arena pop', 'latin pop', 'mexican pop']"
2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,845243.0,62,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']"
3LvwPiJQJ0da0GurKMToV0,Baby Gang,479708.0,69,"['italian hip hop', 'trap italiana']"
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,7495930.0,72,"['k-pop', 'k-pop girl group']"
6OTMjaRQ9kxdwoPRYTmyOM,МОТ,429213.0,53,"['russian dance', 'russian hip hop', 'russian pop']"
5pokGZ1K9Hr6etaKPDxSG8,THE TOYS,1027418.0,56,['thai pop']
1wAtSe79kItIb9nf5EhI2Q,Niro,818747.0,63,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']"
0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,2275456.0,65,"['alternative rock', 'dance rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']"
00sazWvoTLOqg5MFwC68Um,Yann Tiersen,941851.0,63,"['bow pop', 'compositional ambient', 'french soundtrack']"
4eBTqTx5ssOK5YwmijmfU4,Manolo Garcia,574407.0,60,"['cantautor', 'rumba', 'spanish pop']"
7fT2Me47PQ8T7954PKrcwR,Bhavi,980233.0,65,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']"
3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,3076019.0,75,"['latin hip hop', 'reggaeton', 'trap latino']"
6PIIKavZx20FlVKyIvb4Um,Calema,412615.0,59,"['musica santomense', 'portuguese pop']"
4AVFqumd2ogHFlRbKIjp1t,Alesso,3845777.0,76,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
3QTDHixorJelOLxoxcjqGx,SiR,723805.0,63,"['alternative r&b', 'hip hop', 'indie soul', 'la pop', 'r&b', 'rap']"
7qXzy6c5RWT0XlVQcOBIDG,Mark Forster,2672174.0,60,['german pop']
6zGmypGQUBXD4ZC9EbfMme,EXILE,856700.0,57,"['j-pop', 'j-pop boy group']"
2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,890757.0,61,"['hip hop', 'rap']"
0JvUFDnuWPbuyRa6ptVkLk,Marcell,449825.0,53,"['indonesian jazz', 'indonesian pop', 'indonesian pop rock', 'jazz pop']"
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,102156853.0,90,"['pop', 'uk pop']"
6UCQYrcJ6wab6gnQ89OJFh,Headie One,421763.0,69,['uk hip hop']
4J13m9IZh03PEhoxAxRhXO,Gerardo Ortiz,6428125.0,73,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']"
3yzGegJHrOW1CndMVFoo3m,Hidra,565882.0,59,"['turkish hip hop', 'turkish trap']"
16GyR4WfCnIT2XST4ZLl2B,Melike Şahin,462234.0,61,"['turkish alt pop', 'turkish singer-songwriter']"
3kHVioJpVxlazAAKQ64pC1,Yuna,415234.0,57,['malaysian pop']
4muJrGMndyYWqZtfk8OWy4,BoA,729631.0,54,['k-pop']
3Cv2vi3WTl8VZOTdrBkKdM,Wonder Girls,585318.0,50,"['k-pop', 'k-pop girl group']"
3IW7ScrzXmPvZhB27hmfgy,Jul,5947411.0,79,"['francoton', 'rap marseille']"
0GWNKI3VPEcJsOIEhUjmxd,Rael,642227.0,59,"['brazilian hip hop', 'brazilian reggae']"
6Dd3NScHWwnW6obMFbl1BH,Daya,1420042.0,70,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,1830698.0,66,"['acoustic pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock']"
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,6823561.0,73,"['dance pop', 'latin pop', 'mexican pop', 'puerto rican pop']"
6VdxGMRiiFQhI8F0FkuQZg,Itay Levi,417156.0,49,"['israeli mediterranean', 'mizrahi']"
0UbJJayomun8CvZKCPH9j3,Luíza & Maurílio,603648.0,56,"['arrocha', 'sertanejo pop']"
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,2745485.0,74,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
2mSHY8JOR0nRi3mtHqVa04,Los Prisioneros,1640355.0,64,"['chilean hardcore', 'chilean rock', 'latin alternative', 'latin rock', 'rock en espanol', 'ska chileno']"
1zEo6Fk1iaaOYFlFPBHCFn,Humberto & Ronaldo,1494582.0,60,"['forro', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,3755474.0,72,"['mellow gold', 'soft rock']"
5iHfwaDNZ11Y0yAyQVYDmy,Virzha,752193.0,51,['indonesian pop']
7A6T0nTpXnPXDUGM1yEjEj,Derya Uluğ,818431.0,60,['turkish pop']
06cd30Cv9US973Ika84gDw,Lucas Lucco,3055992.0,57,"['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
5DD5GZd4ElmQTy9NleMvKJ,Tessa Violet,648317.0,57,"['alt z', 'indie pop']"
1TpuHZaoRQMiKcMRN5DjDY,Madhu Priya,428940.0,41,['tollywood']
4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,518656.0,64,"['indie soul', 'london rap', 'uk alternative hip hop']"
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,2837047.0,70,"['contemporary vocal jazz', 'jazz pop', 'neo mellow']"
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,2699507.0,70,"['modern alternative rock', 'modern rock', 'pop', 'pop rap', 'pop rock', 'rock', 'stomp pop']"
0my6Pg4I28dVcZLSpAkqhv,El Fantasma,4760064.0,74,"['banda', 'corrido', 'musica mexicana', 'nueva musica mexicana']"
1PpRPZXSS5ka7m5NW2TO7q,Nil Karaibrahimgil,789688.0,57,"['turkish folk', 'turkish pop', 'turkish singer-songwriter']"
1VcbchGlIfo3Gylxc3F076,Cold Chisel,668326.0,57,"['australian pop', 'australian rock']"
4eSMsVzRJHhN1aq0IvZcyn,Gigi D'Alessio,421235.0,55,"['canzone napoletana', 'classic italian pop', 'italian adult pop']"
6AqjzYRx9TeJDzKhkSSHFx,Cheb Hasni,989449.0,50,"['kabyle', 'rai']"
12xme1fwd3iGEW7rF9b6tp,Wincent Weiss,1068269.0,59,['german pop']
1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,1508639.0,52,['opm']
6n4SsAp5VjvIBg3s9QCcPX,Masaki Suda,1723291.0,60,"['anime rock', 'j-pop', 'japanese punk rock']"
6sN51vEARnAAdBw1IKZ8Q9,Liam Gallagher,931102.0,59,"['britpop', 'britpop revival', 'modern rock', 'rock', 'solo wave']"
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,13751353.0,85,"['melodic rap', 'philly rap', 'rap', 'trap']"
